split,patient_id,frame_id,shift_px,target_px,instruction_px,truth_px,quality,dice
test,P095,P095/seq0/000075,60,-16,-22.5468883429225,-15.636960697559573,0.3959432269595317,0.7607017543859649
test,P095,P095/seq0/000075,64,-20,-26.437000714181863,-19.636960697559573,0.39538041237902877,0.7665260196905767
test,P095,P095/seq0/000075,69,-25,-30.93845420255394,-24.636960697559573,0.37715358168087026,0.7807412538967786
test,P095,P095/seq0/000075,76,-32,-38.42545374391261,-31.636960697559573,0.4130336726872149,0.7546362339514978
test,P095,P095/seq0/000075,84,-40,-45.73614466116635,-39.63696069755957,0.393034927866184,0.7798165137614679
test,P097,P097/seq0/000000,29,2,9.277807987993683,1.9015696010535805,0.5488567350509068,0.7893002519868192
test,P097,P097/seq0/000000,27,4,11.151428429902097,3.9015696010535805,0.5481747643893878,0.7892185379096374
test,P097,P097/seq0/000000,25,6,13.015232097305216,5.9015696010535805,0.5455539255916867,0.7857142857142857
test,P097,P097/seq0/000000,23,8,14.779589970105775,7.9015696010535805,0.5477866536963715,0.7840339375241033
test,P097,P097/seq0/000000,21,10,16.70801270263388,9.90156960105358,0.5459553519785182,0.786252172234022
test,P097,P097/seq0/000000,18,13,20.150537122658307,12.90156960105358,0.5442834329863,0.7824918410443463
test,P097,P097/seq0/000000,15,16,23.38199877753459,15.90156960105358,0.5432303490740915,0.7802914110429447
test,P097,P097/seq0/000000,11,20,27.165751861667815,19.90156960105358,0.5477952956724935,0.7886777820860799
test,P097,P097/seq0/000000,6,25,31.588280919630648,24.90156960105358,0.5494952427187291,0.7868471953578337
test,P097,P097/seq0/000000,-1,32,39.26328970637371,31.90156960105358,0.5599602318832793,0.7817902420284287
test,P097,P097/seq0/000000,-9,40,46.49008207231613,39.90156960105358,0.6536866144944523,0.7872093023255814
test,P097,P097/seq0/000000,33,-2,5.309825698303612,-2.0984303989464195,0.5420605006515175,0.7810764221413522
test,P097,P097/seq0/000000,35,-4,2.9878986881496417,-4.0984303989464195,0.5433770930026569,0.7833941956563522
test,P097,P097/seq0/000000,37,-6,0.6453275540212644,-6.0984303989464195,0.5472714881707911,0.7872463768115942
test,P097,P097/seq0/000000,39,-8,-1.256410374289203,-8.09843039894642,0.5489724215990539,0.786252172234022
test,P097,P097/seq0/000000,41,-10,-3.0450593495524743,-10.09843039894642,0.5456618319025157,0.7867902665121669
test,P097,P097/seq0/000000,44,-13,-5.783586634621315,-13.09843039894642,0.5470571402578149,0.7898410236525785
test,P097,P097/seq0/000000,47,-16,-8.707796991480308,-16.09843039894642,0.5437054849048039,0.7823416506717851
test,P097,P097/seq0/000000,51,-20,-13.01217777297498,-20.09843039894642,0.5424547014043992,0.7837941628264209
test,P097,P097/seq0/000000,56,-25,-18.122314405948856,-25.09843039894642,0.5480228655830303,0.7885471077577868
test,P097,P097/seq0/000000,63,-32,-24.739281544171263,-32.09843039894642,0.5483469784461104,0.7873285686691134
test,P097,P097/seq0/000000,71,-40,-33.08171071789732,-40.09843039894642,0.5551083532829357,0.7943815840811549
test,P097,P097/seq0/000018,19,2,17.89286847186466,2.0879026388412285,0.5366403937832132,0.7237221939208694
test,P097,P097/seq0/000018,17,4,20.071750929913136,4.0879026388412285,0.5362379136569778,0.7201625190452006
test,P097,P097/seq0/000018,15,6,22.20672108380495,6.0879026388412285,0.5390877638812113,0.7200677392040643
test,P097,P097/seq0/000018,13,8,24.217444908466774,8.087902638841229,0.539413467578126,0.719741979290443
test,P097,P097/seq0/000018,11,10,26.159749763151225,10.087902638841229,0.5391543262263107,0.7201772324471711
test,P097,P097/seq0/000018,8,13,28.87571310172862,13.087902638841229,0.5402882786218309,0.7234188034188034
test,P097,P097/seq0/000018,5,16,31.595263976596513,16.08790263884123,0.542486078400193,0.728110599078341
test,P097,P097/seq0/000018,1,20,35.95591581029737,20.08790263884123,0.540888135469237,0.7219959266802444
test,P097,P097/seq0/000018,-4,25,41.04699899236938,25.08790263884123,0.5813414862776406,0.720942140296979
test,P097,P097/seq0/000018,-11,32,47.37212442424561,32.08790263884123,0.6825560934574186,0.7306045555745847
test,P097,P097/seq0/000018,-19,40,55.971954859093344,40.08790263884123,0.7030686077627633,0.7225630538513974
test,P097,P097/seq0/000018,23,-2,13.738416876792002,-1.9120973611587715,0.5398521267413628,0.7258753202391118
test,P097,P097/seq0/000018,25,-4,12.03911295484069,-3.9120973611587715,0.5407619947739555,0.7217198430301996
test,P097,P097/seq0/000018,27,-6,10.15314391225472,-5.9120973611587715,0.5379595859625116,0.7205180640763463
test,P097,P097/seq0/000018,29,-8,8.18068097186466,-7.9120973611587715,0.5396483722186107,0.7203260315843097
test,P097,P097/seq0/000018,31,-10,6.18947859183973,-9.912097361158771,0.5384120859251876,0.7199050525601899
test,P097,P097/seq0/000018,34,-13,2.918753126177947,-12.912097361158771,0.5358051999107108,0.7220338983050848
test,P097,P097/seq0/000018,37,-16,-0.37626785245116423,-15.912097361158771,0.5400841267967756,0.7269938650306749
test,P097,P097/seq0/000018,41,-20,-4.040149374022519,-19.91209736115877,0.5407916700110463,0.7222790856363016
test,P097,P097/seq0/000018,46,-25,-8.884952505684453,-24.91209736115877,0.5393245846687829,0.7215061058344641
test,P097,P097/seq0/000018,53,-32,-16.387838392115185,-31.91209736115877,0.5396453501642472,0.7270247229326513
test,P097,P097/seq0/000018,61,-40,-23.786780726752568,-39.91209736115877,0.539180641157613,0.7181059444728326
test,P097,P097/seq0/000036,15,2,6.382847408426528,2.2080072824621766,0.6862945715460386,0.8862833733578189
test,P097,P097/seq0/000036,13,4,8.334972100095271,4.208007282462177,0.6883415836554234,0.8852737303720469
test,P097,P097/seq0/000036,11,6,10.164248282277782,6.208007282462177,0.690242999845753,0.888449590511155
test,P097,P097/seq0/000036,9,8,12.175101020105288,8.208007282462177,0.688642226261281,0.8874434389140271
test,P097,P097/seq0/000036,7,10,14.518545054679805,10.208007282462177,0.680848628996654,0.8820208862545865
test,P097,P097/seq0/000036,4,13,17.390950658838264,13.208007282462177,0.6838223773482154,0.8829817158931083
test,P097,P097/seq0/000036,1,16,20.07739919100395,16.208007282462177,0.6854693948678494,0.888135593220339
test,P097,P097/seq0/000036,-3,20,24.32326619913738,20.208007282462177,0.6885260642507565,0.8853989813242784
test,P097,P097/seq0/000036,-8,25,29.293716230093935,25.208007282462177,0.6877802022904828,0.8851809954751131
test,P097,P097/seq0/000036,-15,32,36.00385694704195,32.20800728246218,0.7302310820754069,0.8890145624204722
test,P097,P097/seq0/000036,-23,40,44.05511932607878,40.20800728246218,0.7315684281893228,0.888385269121813
test,P097,P097/seq0/000036,19,-2,2.207440969756135,-1.7919927175378234,0.6869488380884152,0.8847290640394089
test,P097,P097/seq0/000036,21,-4,0.6152151699778585,-3.7919927175378234,0.6824103876850093,0.8806874207634878
test,P097,P097/seq0/000036,23,-6,-1.4419104937012435,-5.791992717537823,0.6807467875887935,0.8816810040896912
test,P097,P097/seq0/000036,25,-8,-3.793967576293994,-7.791992717537823,0.6885100415926847,0.8872562870867476
test,P097,P097/seq0/000036,27,-10,-5.77739857840362,-9.791992717537823,0.6891822256573991,0.8872901678657075
test,P097,P097/seq0/000036,30,-13,-8.560199902993787,-12.791992717537823,0.6852876869297733,0.8850282485875707
test,P097,P097/seq0/000036,33,-16,-11.884062013009526,-15.791992717537823,0.6860599425941802,0.8869442484121384
test,P097,P097/seq0/000036,37,-20,-15.359047644244413,-19.791992717537823,0.6807928110268473,0.8799437016185785
test,P097,P097/seq0/000036,42,-25,-20.80101816424255,-24.791992717537823,0.6876432597731863,0.8862258564782179
test,P097,P097/seq0/000036,49,-32,-28.08757004468049,-31.791992717537823,0.6855195959977302,0.8847343266797864
test,P097,P097/seq0/000036,57,-40,-35.56631282611659,-39.79199271753782,0.6898169004043025,0.8826610049539986
test,P097,P097/seq0/000054,15,2,5.898472738100239,2.0883082732563594,0.6810176616557329,0.8604053668284328
test,P097,P097/seq0/000054,13,4,8.03452779664616,4.088308273256359,0.6829610300115676,0.8590623213264723
test,P097,P097/seq0/000054,11,6,9.911895370598828,6.088308273256359,0.687307399376586,0.8580810965162764
test,P097,P097/seq0/000054,9,8,11.857360637307906,8.08830827325636,0.6844007509766427,0.8588184809040195
test,P097,P097/seq0/000054,7,10,14.031159176902648,10.08830827325636,0.6761662238472512,0.8566123964581548
test,P097,P097/seq0/000054,4,13,17.08734246091268,13.08830827325636,0.6797742863724682,0.8567760342368046
test,P097,P097/seq0/000054,1,16,19.80665337924607,16.08830827325636,0.6817878698844153,0.8599543639475186
test,P097,P097/seq0/000054,-3,20,24.03467019114312,20.08830827325636,0.6829307079848087,0.8592253823067029
test,P097,P097/seq0/000054,-8,25,28.977809082724377,25.08830827325636,0.682286369920798,0.8578382247673586
test,P097,P097/seq0/000054,-15,32,35.76340180285651,32.08830827325636,0.7350319985288931,0.860445205479452
test,P097,P097/seq0/000054,-23,40,43.75101506631381,40.08830827325636,0.7321476455629642,0.8593123209169055
test,P097,P097/seq0/000054,19,-2,1.857505709626892,-1.9116917267436406,0.6801273667648947,0.8573462414578588
test,P097,P097/seq0/000054,21,-4,0.17888977908172876,-3.9116917267436406,0.6773708042380473,0.8570613409415121
test,P097,P097/seq0/000054,23,-6,-1.9530794946425374,-5.911691726743641,0.6757542172738198,0.8563267637817766
test,P097,P097/seq0/000054,25,-8,-4.1214648849958735,-7.911691726743641,0.6842809494423553,0.8585323987984551
test,P097,P097/seq0/000054,27,-10,-6.05108892408586,-9.91169172674364,0.6873972475071606,0.8573875802997859
test,P097,P097/seq0/000054,30,-13,-8.961241611163786,-12.91169172674364,0.6831003652857905,0.8583261925164238
test,P097,P097/seq0/000054,33,-16,-12.164043344404632,-15.91169172674364,0.680969615010147,0.8591388651268891
test,P097,P097/seq0/000054,37,-20,-15.902585755458972,-19.91169172674364,0.6769568338760761,0.8557185586098847
test,P097,P097/seq0/000054,42,-25,-21.075252315835428,-24.91169172674364,0.6849163608520706,0.856490727532097
test,P097,P097/seq0/000054,49,-32,-28.26120704532852,-31.91169172674364,0.6821182167954649,0.8573868488471392
test,P097,P097/seq0/000054,57,-40,-35.78458085245967,-39.91169172674364,0.6827631234583903,0.8566915565766801
val,P101,P101/seq0/000000,15,2,7.9958182382197975,1.6664101385313188,0.312361872804013,0.7529411764705882
val,P101,P101/seq0/000000,13,4,10.224975011288933,3.666410138531319,0.3124918075222659,0.7491065046461758
val,P101,P101/seq0/000000,11,6,12.166947502091361,5.666410138531319,0.3219441816346887,0.7453371592539455
val,P101,P101/seq0/000000,9,8,14.463753688978315,7.666410138531319,0.32365204782326373,0.7418655097613883
val,P101,P101/seq0/000000,7,10,16.16667646155537,9.666410138531319,0.3284599017256744,0.7478197674418605
val,P101,P101/seq0/000000,4,13,18.838193084267758,12.666410138531319,0.3268030561182185,0.7612809315866085
val,P101,P101/seq0/000000,1,16,22.129616889586174,15.666410138531319,0.31372344808886815,0.7525179856115108
val,P101,P101/seq0/000000,-3,20,26.210375907681808,19.66641013853132,0.3138491465001681,0.7493743296388988
val,P101,P101/seq0/000000,-8,25,31.332001536380787,24.66641013853132,0.333288931597477,0.7454545454545455
val,P101,P101/seq0/000000,-15,32,38.074007431255524,31.66641013853132,0.265881177872756,0.7536023054755043
val,P101,P101/seq0/000000,-23,40,46.41234270361882,39.66641013853132,0.21088788303187075,0.7422157856625634
val,P101,P101/seq0/000000,19,-2,3.8143548708283816,-2.333589861468681,0.3247877248165836,0.7572886297376094
val,P101,P101/seq0/000000,21,-4,2.1570673244826253,-4.333589861468681,0.32881566021885583,0.7564615944666909
val,P101,P101/seq0/000000,23,-6,0.2057653932057235,-6.333589861468681,0.328359495290929,0.7480916030534351
val,P101,P101/seq0/000000,25,-8,-1.545879531330229,-8.333589861468681,0.32631610369907593,0.7421338155515371
val,P101,P101/seq0/000000,27,-10,-3.832422774986725,-10.333589861468681,0.32209957107063963,0.7453371592539455
val,P101,P101/seq0/000000,30,-13,-6.867733163649376,-13.333589861468681,0.31126343472325996,0.754367201426025
val,P101,P101/seq0/000000,33,-16,-9.889462877341685,-16.33358986146868,0.31682835678815685,0.7553153153153153
val,P101,P101/seq0/000000,37,-20,-13.819479829106228,-20.33358986146868,0.3292584715958661,0.7570127504553734
val,P101,P101/seq0/000000,42,-25,-18.679876781299896,-25.33358986146868,0.3227083759471142,0.7446043165467626
val,P101,P101/seq0/000000,49,-32,-25.886652467221637,-32.33358986146868,0.31801076138007606,0.7572046109510087
val,P101,P101/seq0/000000,57,-40,-33.573704584222014,-40.33358986146868,0.3248528713405896,0.7475622968580715
val,P101,P101/seq0/000036,14,2,10.107123824509486,1.9874278629452675,0.2605411781138761,0.6586782861292665
val,P101,P101/seq0/000036,12,4,12.249016654822043,3.9874278629452675,0.26250445158883834,0.6589427950760318
val,P101,P101/seq0/000036,10,6,14.062792027488499,5.9874278629452675,0.27493759823238484,0.6437522377372001
val,P101,P101/seq0/000036,8,8,16.135501047622228,7.9874278629452675,0.2699171564139255,0.6434659090909091
val,P101,P101/seq0/000036,6,10,17.99751580968595,9.987427862945268,0.2697087660783872,0.6442857142857142
val,P101,P101/seq0/000036,3,13,20.87775445417094,12.987427862945268,0.26452199541005,0.6481283422459893
val,P101,P101/seq0/000036,0,16,23.969359559616024,15.987427862945268,0.2625733700934326,0.6576416102600642
val,P101,P101/seq0/000036,-4,20,28.2442604103841,19.987427862945268,0.2624111306219615,0.658695652173913
val,P101,P101/seq0/000036,-9,25,33.100868166241185,24.987427862945268,0.2925900170501858,0.6416845110635261
val,P101,P101/seq0/000036,-16,32,39.969359559616024,31.987427862945268,0.29081004203430877,0.6576416102600642
val,P101,P101/seq0/000036,-24,40,48.011762936584844,39.98742786294527,0.2248048824525738,0.6448398576512455
val,P101,P101/seq0/000036,18,-2,5.612825079660027,-2.0125721370547183,0.2677867932389843,0.6545584045584045
val,P101,P101/seq0/000036,20,-4,3.9898651263658707,-4.012572137054718,0.26594404372418273,0.6469750889679715
val,P101,P101/seq0/000036,22,-6,1.9462425521834774,-6.012572137054718,0.2745587989890237,0.6442617089739006
val,P101,P101/seq0/000036,24,-8,0.08525318060252118,-8.012572137054718,0.27199534124043523,0.6439232409381663
val,P101,P101/seq0/000036,26,-10,-1.9519590481107514,-10.012572137054718,0.27530399992473065,0.6430361618331543
val,P101,P101/seq0/000036,29,-13,-4.5343306022094225,-13.012572137054718,0.25701118020351627,0.657393850658858
val,P101,P101/seq0/000036,32,-16,-7.983286831165657,-16.01257213705472,0.26403821054286103,0.6583806818181818
val,P101,P101/seq0/000036,36,-20,-12.06535980881577,-20.01257213705472,0.2671988664214333,0.647226173541963
val,P101,P101/seq0/000036,41,-25,-16.85940078241407,-25.01257213705472,0.27412199183665115,0.643112062812277
val,P101,P101/seq0/000036,48,-32,-24.054834841388356,-32.01257213705472,0.2669946160579787,0.6574663835810333
val,P101,P101/seq0/000036,56,-40,-31.921380930049224,-40.01257213705472,0.28092452459228995,0.642706131078224
val,P101,P101/seq0/000072,11,2,13.826293179466987,1.6038460359672229,0.3108812895345848,0.5716457620676549
val,P101,P101/seq0/000072,9,4,15.498188512079125,3.603846035967223,0.3194031405951037,0.5835913312693498
val,P101,P101/seq0/000072,7,6,17.491334983800996,5.603846035967223,0.3162557786818887,0.5907692307692308
val,P101,P101/seq0/000072,5,8,19.148351407305142,7.603846035967223,0.3146471115663508,0.5986816595579683
val,P101,P101/seq0/000072,3,10,21.240198312670373,9.603846035967223,0.3050905854984305,0.5898897757506651
val,P101,P101/seq0/000072,0,13,24.09168738518524,12.603846035967223,0.30371659584207433,0.5997745208568207
val,P101,P101/seq0/000072,-3,16,27.368462081008246,15.603846035967223,0.3088439939653981,0.5822306238185255
val,P101,P101/seq0/000072,-7,20,31.50226020546573,19.603846035967223,0.32786240692887897,0.5831399845320959
val,P101,P101/seq0/000072,-12,25,36.15860137359108,24.603846035967223,0.2880363740603363,0.5981524249422633
val,P101,P101/seq0/000072,-19,32,43.27100962173546,31.603846035967223,0.237752456193553,0.5833333333333334
val,P101,P101/seq0/000072,-27,40,51.07784192095434,39.60384603596722,0.18360238445703053,0.5988349514563107
val,P101,P101/seq0/000072,15,-2,9.291489503610691,-2.396153964032777,0.3048610391205448,0.5871766029246345
val,P101,P101/seq0/000072,17,-4,7.046504579398459,-4.396153964032777,0.3045022216110671,0.5935727788279773
val,P101,P101/seq0/000072,19,-6,5.244288926410107,-6.396153964032777,0.3053960493055928,0.5896656534954408
val,P101,P101/seq0/000072,21,-8,3.153990783692606,-8.396153964032777,0.31449240462993844,0.5984496124031008
val,P101,P101/seq0/000072,23,-10,1.5417341818845642,-10.396153964032777,0.31603633793543845,0.590227010388611
val,P101,P101/seq0/000072,26,-13,-1.3685073532178649,-13.396153964032777,0.3180883734502347,0.5799769850402762
val,P101,P101/seq0/000072,29,-16,-4.654575443564653,-16.396153964032777,0.3092646792144531,0.581597879591064
val,P101,P101/seq0/000072,33,-20,-8.958966205554702,-20.396153964032777,0.3059364035501798,0.5957607872823618
val,P101,P101/seq0/000072,38,-25,-13.675929669461539,-25.396153964032777,0.31760534219486186,0.6003868471953578
val,P101,P101/seq0/000072,45,-32,-20.638206237999952,-32.39615396403278,0.30953431670931497,0.583427922814983
val,P101,P101/seq0/000072,53,-40,-28.83961309649996,-40.39615396403278,0.31675439792357923,0.6006191950464397
val,P101,P101/seq0/000108,8,2,8.432406515342919,2.4275352133368244,0.34172773416555374,0.7548337200309359
val,P101,P101/seq0/000108,6,4,10.448897424707923,4.427535213336824,0.33983756246042046,0.7496087636932708
val,P101,P101/seq0/000108,4,6,12.022794319322287,6.427535213336824,0.34619178707204434,0.7612648221343874
val,P101,P101/seq0/000108,2,8,14.288664335174005,8.427535213336824,0.3464621422649941,0.7579872204472844
val,P101,P101/seq0/000108,0,10,16.03147603836358,10.427535213336824,0.34484783114796613,0.7648702594810379
val,P101,P101/seq0/000108,-3,13,19.2857752178964,13.427535213336824,0.3333764264749278,0.7545844713226687
val,P101,P101/seq0/000108,-6,16,22.48970966523855,16.427535213336824,0.3342867179661139,0.7512533744697262
val,P101,P101/seq0/000108,-10,20,26.438565370686547,20.427535213336824,0.34338197169405027,0.7500977708251858
val,P101,P101/seq0/000108,-15,25,31.305762190367176,25.427535213336824,0.3309220464871722,0.7598881342389133
val,P101,P101/seq0/000108,-22,32,38.507311039432224,32.427535213336824,0.266002944372303,0.7509637625289128
val,P101,P101/seq0/000108,-30,40,46.257119102722626,40.427535213336824,0.2224652505195556,0.7588964414234306
val,P101,P101/seq0/000108,12,-2,4.075896268590441,-1.5724647866631756,0.33708261559833225,0.7589147286821706
val,P101,P101/seq0/000108,14,-4,2.261537445235362,-3.5724647866631756,0.33464404312345886,0.7579693034238488
val,P101,P101/seq0/000108,16,-6,0.0469377164689746,-5.572464786663176,0.3447540801251973,0.7651757188498403
val,P101,P101/seq0/000108,18,-8,-1.6703284705813815,-7.572464786663176,0.34592552195580173,0.7579872204472844
val,P101,P101/seq0/000108,20,-10,-3.9955672625986267,-9.572464786663176,0.3459441037822993,0.7620553359683795
val,P101,P101/seq0/000108,23,-13,-6.50577283248316,-12.572464786663176,0.3382081717402275,0.7532869296210364
val,P101,P101/seq0/000108,26,-16,-9.49268896056779,-15.572464786663176,0.33423815978222154,0.7509637625289128
val,P101,P101/seq0/000108,30,-20,-13.705882840241713,-19.572464786663176,0.33515834319669646,0.7573731812819504
val,P101,P101/seq0/000108,35,-25,-19.095680373759052,-24.572464786663176,0.35127793149399583,0.7532163742690059
val,P101,P101/seq0/000108,42,-32,-25.462276730155537,-31.572464786663176,0.33398741754225303,0.7518276260100039
val,P101,P101/seq0/000108,50,-40,-33.80049955887159,-39.572464786663176,0.34582631329701746,0.7576601671309192
val,P106,P106/seq0/000000,54,2,6.100832687199656,1.9930551996345542,0.5948774441858796,0.877269702443198
val,P106,P106/seq0/000000,52,4,8.086142611957811,3.9930551996345542,0.5909945147359951,0.8755585131666508
val,P106,P106/seq0/000000,50,6,10.230151997619544,5.993055199634554,0.5935037487464672,0.8729062174694805
val,P106,P106/seq0/000000,48,8,12.283428993031492,7.993055199634554,0.593555295070429,0.8731887489345582
val,P106,P106/seq0/000000,46,10,14.14195934034214,9.993055199634554,0.5952169953966064,0.8751542770340833
val,P106,P106/seq0/000000,43,13,17.0921158980061,12.993055199634554,0.5974394080944981,0.8756890325033264
val,P106,P106/seq0/000000,40,16,20.290458268147717,15.993055199634554,0.5970447885067032,0.8757239153137758
val,P106,P106/seq0/000000,36,20,24.175977168487847,19.993055199634554,0.592446640515497,0.8760205050313271
val,P106,P106/seq0/000000,31,25,29.146122659320113,24.993055199634554,0.5962859175262384,0.8755332258981894
val,P106,P106/seq0/000000,24,32,36.14812756358805,31.993055199634554,0.5974387077401759,0.8780302310105523
val,P106,P106/seq0/000000,16,40,43.877090704071705,39.993055199634554,0.5953656284121028,0.8797257404056756
val,P106,P106/seq0/000000,58,-2,2.179428285618229,-2.0069448003654315,0.5955218083493468,0.8740614010075088
val,P106,P106/seq0/000000,60,-4,0.027015542635552947,-4.0069448003654315,0.5953349784975295,0.8770523100420008
val,P106,P106/seq0/000000,62,-6,-1.9553237927093505,-6.0069448003654315,0.5937484654043185,0.8753805175038052
val,P106,P106/seq0/000000,64,-8,-3.8750779567067752,-8.006944800365432,0.590212107194745,0.8734934041947423
val,P106,P106/seq0/000000,66,-10,-5.946714119012029,-10.006944800365432,0.5902461895271314,0.873068537302114
val,P106,P106/seq0/000000,69,-13,-9.189752931013032,-13.006944800365432,0.5912546796092009,0.8783461941507097
val,P106,P106/seq0/000000,72,-16,-11.999979100644794,-16.00694480036543,0.5936569060311804,0.8752860411899314
val,P106,P106/seq0/000000,76,-20,-16.165323972539284,-20.00694480036543,0.5943065510781663,0.8759474239662285
val,P106,P106/seq0/000000,81,-25,-21.06651327031443,-25.00694480036543,0.5919163997282488,0.8741784931898277
val,P106,P106/seq0/000000,88,-32,-28.067582535461355,-32.00694480036543,0.5957526984147344,0.8752524766759642
val,P106,P106/seq0/000000,96,-40,-35.52608493050221,-40.00694480036543,0.598456230155038,0.8719188013533108
val,P106,P106/seq0/000045,52,2,9.573752154932677,2.291852367570172,0.5985918661469332,0.864668652271035
val,P106,P106/seq0/000045,50,4,11.884435007015298,4.291852367570172,0.5986742974080543,0.8604521868050408
val,P106,P106/seq0/000045,48,6,13.76909796158698,6.291852367570172,0.5987683263529566,0.8615498977885151
val,P106,P106/seq0/000045,46,8,15.625741665179916,8.291852367570172,0.6027365511020614,0.8615012556971444
val,P106,P106/seq0/000045,44,10,17.684363323071338,10.291852367570172,0.6005494886167119,0.863242285820826
val,P106,P106/seq0/000045,41,13,20.791411039919453,13.291852367570172,0.5989522914911163,0.8625847811948342
val,P106,P106/seq0/000045,38,16,23.533774942293306,16.291852367570172,0.6009018901308177,0.865704979060028
val,P106,P106/seq0/000045,34,20,27.88956426039512,20.291852367570172,0.6002075066270953,0.8610596517228604
val,P106,P106/seq0/000045,29,25,32.548791607948615,25.291852367570172,0.6013725240533743,0.8648296406628189
val,P106,P106/seq0/000045,22,32,39.32213066254879,32.29185236757017,0.6021348567539528,0.8681852128454071
val,P106,P106/seq0/000045,14,40,47.21353342620256,40.29185236757017,0.6031942118455323,0.8668973903283136
val,P106,P106/seq0/000045,56,-2,5.6429540650081265,-1.7081476324298137,0.5981779441401694,0.8649454748811632
val,P106,P106/seq0/000045,58,-4,3.7706657141793016,-3.7081476324298137,0.5986026899816487,0.8609715242881072
val,P106,P106/seq0/000045,60,-6,1.5984280648879121,-5.708147632429814,0.5992490093070093,0.8634328358208955
val,P106,P106/seq0/000045,62,-8,-0.45880856433444706,-7.708147632429814,0.6006437820540669,0.861558514104832
val,P106,P106/seq0/000045,64,-10,-2.345233053956946,-9.708147632429814,0.5981970981634773,0.8621908127208481
val,P106,P106/seq0/000045,67,-13,-5.35757232709048,-12.708147632429814,0.5980856808168481,0.8626358317079966
val,P106,P106/seq0/000045,70,-16,-8.700765156654882,-15.708147632429814,0.597826931642036,0.8659639958959052
val,P106,P106/seq0/000045,74,-20,-12.380568744508565,-19.708147632429814,0.5972743769585198,0.8606060606060606
val,P106,P106/seq0/000045,79,-25,-17.615711073589893,-24.708147632429814,0.5983648695036946,0.8611422172452408
val,P106,P106/seq0/000045,86,-32,-24.989754512745094,-31.708147632429814,0.5983674502303411,0.8675285741053026
val,P106,P106/seq0/000045,94,-40,-32.46510004527394,-39.708147632429814,0.6002446647463913,0.854119425547997
val,P106,P106/seq0/000090,51,2,0.9184406850634872,1.9833225336288223,0.6265383524671101,0.8886543535620053
val,P106,P106/seq0/000090,49,4,2.980616624150656,3.9833225336288223,0.6290478615358144,0.8914366346238646
val,P106,P106/seq0/000090,47,6,4.8590827698687775,5.983322533628822,0.6297269052570327,0.892085061325333
val,P106,P106/seq0/000090,45,8,6.863150674080714,7.983322533628822,0.6305898108921465,0.8952819332566168
val,P106,P106/seq0/000090,43,10,8.916942506014365,9.983322533628822,0.6288239825417425,0.8924816679918721
val,P106,P106/seq0/000090,40,13,11.866291538919043,12.983322533628822,0.624889462170311,0.8890648368083047
val,P106,P106/seq0/000090,37,16,14.809460098699745,15.983322533628822,0.6251417431176056,0.889709113278847
val,P106,P106/seq0/000090,33,20,18.989855098174118,19.983322533628822,0.6295183533905747,0.8917489421720733
val,P106,P106/seq0/000090,28,25,23.846382404088615,24.983322533628822,0.6300486647728376,0.895482728077945
val,P106,P106/seq0/000090,21,32,30.75689706831092,31.983322533628822,0.6262737804934745,0.8909794267627923
val,P106,P106/seq0/000090,13,40,38.657451986578224,39.98332253362882,0.6352162059822937,0.8980823863636364
val,P106,P106/seq0/000090,55,-2,-3.314022894399585,-2.0166774663711635,0.6241764041007086,0.8858095071040168
val,P106,P106/seq0/000090,57,-4,-5.025571069214749,-4.0166774663711635,0.624208537025569,0.8893200458594233
val,P106,P106/seq0/000090,59,-6,-7.112430441178816,-6.0166774663711635,0.6274856811686131,0.8919324909428293
val,P106,P106/seq0/000090,61,-8,-9.157294463351008,-8.016677466371164,0.6310140605120468,0.8944572339295201
val,P106,P106/seq0/000090,63,-10,-11.15643947173919,-10.016677466371164,0.6287798422608376,0.8912410690658904
val,P106,P106/seq0/000090,66,-13,-13.990364608423562,-13.016677466371164,0.6277770675085225,0.8879295154185022
val,P106,P106/seq0/000090,69,-16,-17.285047946490522,-16.016677466371164,0.622463965594522,0.8860803931893979
val,P106,P106/seq0/000090,73,-20,-20.992617043156798,-20.016677466371164,0.6238184780495029,0.88841882601798
val,P106,P106/seq0/000090,78,-25,-25.966741051739007,-25.016677466371164,0.6282696229820149,0.8938428874734607
val,P106,P106/seq0/000090,85,-32,-32.77947476917768,-32.01667746637116,0.6249275644380374,0.8883212964593976
val,P106,P106/seq0/000090,93,-40,-40.39867243881224,-40.01667746637116,0.6309784451946185,0.8945170176841731
val,P106,P106/seq0/000135,42,2,3.7444305083523375,1.813876484925757,0.6289022675191467,0.9354622099529956
val,P106,P106/seq0/000135,40,4,5.79920614070835,3.813876484925757,0.6290992980762443,0.9358113151216599
val,P106,P106/seq0/000135,38,6,7.571715052681711,5.813876484925757,0.631821311597885,0.9340389058656928
val,P106,P106/seq0/000135,36,8,9.375308948055135,7.813876484925757,0.6330793850496552,0.9374486211792841
val,P106,P106/seq0/000135,34,10,11.395695852817028,9.813876484925757,0.6338288407171438,0.9370002241984904
val,P106,P106/seq0/000135,31,13,14.428780508901696,12.813876484925757,0.6350728079178877,0.9381850719558571
val,P106,P106/seq0/000135,28,16,17.351421225005822,15.813876484925757,0.6340148678326569,0.9378817220318785
val,P106,P106/seq0/000135,24,20,21.651052730298304,19.813876484925757,0.6333409488637464,0.9368185212845407
val,P106,P106/seq0/000135,19,25,26.301811409886113,24.813876484925757,0.6346944651018667,0.9381589770432962
